station_code,measurement_time,so2,pm10,nox,o3,tolueno,benceno,etilbenceno,co,no,no2,pm25,station_name,station_type,station_district,station_latitude,station_longitude,hour,day_of_week,month,is_weekend,is_rush_hour,weather_temperature_c,weather_humidity,weather_wind_speed_kmh,weather_code,weather_description,weather_forecast_time,weather_precipitation_mm,weather_cloud_cover,weather_precipitation_probability,wind_no2_synergy,wind_o3_synergy,wind_pm10_synergy,wind_pm25_synergy,wind_strong,wind_weak,temp_o3_synergy,air_quality_index,running_suitability_preliminary,is_traffic_station,is_suburban_station,precipitation_risk,high_precipitation_risk
36,2025-12-06 08:00:00,,3.0,11.0,,,,,,1.0,9.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,8,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.9,9.0,2.25,9.0,0,0,0.0,2.9,98.55,1,0,0,0
36,2025-12-06 09:00:00,,5.0,12.0,,,,,,1.0,11.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,9,5,12,1,1,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,0.9083333333333332,10.9,1.8166666666666669,10.9,0,0,0.0,3.8,98.1,1,0,0,0
36,2025-12-06 10:00:00,,6.0,16.0,,,,,,2.0,14.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,10,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.6,9.0,1.2857142857142858,9.0,0,0,0.0,4.800000000000001,97.6,1,0,0,0
36,2025-12-06 11:00:00,,5.0,16.0,,,,,,2.0,12.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,11,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,0.7153846153846154,9.3,1.55,9.3,0,0,0.0,4.1,97.95,1,0,0,0
36,2025-12-06 12:00:00,,8.0,17.0,,,,,,3.0,12.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,12,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.6923076923076923,9.0,1.0,9.0,0,0,0.0,4.75,97.625,1,0,0,0
36,2025-12-06 13:00:00,,6.0,15.0,,,,,,3.0,10.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,13,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.8181818181818182,9.0,1.2857142857142858,9.0,0,0,0.0,3.85,98.075,1,0,0,0
36,2025-12-06 14:00:00,,6.0,15.0,,,,,,3.0,10.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,14,5,12,1,0,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,0.990909090909091,10.9,1.5571428571428572,10.9,0,0,0.0,3.85,98.075,1,0,0,0
36,2025-12-06 15:00:00,,5.0,13.0,,,,,,2.0,9.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,15,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.9,9.0,1.5,9.0,0,0,0.0,3.35,98.325,1,0,0,0
36,2025-12-06 16:00:00,,5.0,15.0,,,,,,2.0,11.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,16,5,12,1,0,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,0.9083333333333332,10.9,1.8166666666666669,10.9,0,0,0.0,3.85,98.075,1,0,0,0
36,2025-12-06 17:00:00,,4.0,15.0,,,,,,2.0,12.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,17,5,12,1,0,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,0.8384615384615385,10.9,2.18,10.9,0,0,0.0,3.9,98.05,1,0,0,0
36,2025-12-06 18:00:00,,4.0,19.0,,,,,,2.0,17.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,18,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.5,9.0,1.8,9.0,0,0,0.0,5.1499999999999995,97.425,1,0,0,0
36,2025-12-06 19:00:00,,6.0,21.0,,,,,,2.0,17.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,19,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.5,9.0,1.2857142857142858,9.0,0,0,0.0,5.55,97.225,1,0,0,0
36,2025-12-07 00:00:00,,4.0,9.0,,,,,,1.0,8.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,0,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.6000000000000001,5.4,1.08,5.4,0,0,0.0,2.8499999999999996,98.575,1,0,0,0
36,2025-12-07 01:00:00,,5.0,9.0,,,,,,1.0,8.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,1,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.6000000000000001,5.4,0.9,5.4,0,0,0.0,3.05,98.475,1,0,0,0
36,2025-12-07 02:00:00,,5.0,7.0,,,,,,1.0,6.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,2,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.7714285714285715,5.4,0.9,5.4,0,0,0.0,2.55,98.725,1,0,0,0
36,2025-12-07 03:00:00,,5.0,5.0,,,,,,1.0,4.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,3,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,1.08,5.4,0.9,5.4,0,0,0.0,2.05,98.975,1,0,0,0
36,2025-12-07 04:00:00,,6.0,5.0,,,,,,1.0,4.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,4,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,1.26,6.3,0.9,6.3,0,0,0.0,2.25,98.875,1,0,0,0
36,2025-12-07 05:00:00,,4.0,6.0,,,,,,1.0,4.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,5,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,1.26,6.3,1.26,6.3,0,0,0.0,1.85,99.075,1,0,0,0
36,2025-12-07 06:00:00,,6.0,8.0,,,,,,1.0,6.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,6,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.7714285714285715,5.4,0.7714285714285715,5.4,0,0,0.0,2.75,98.625,1,0,0,0
36,2025-12-07 07:00:00,,6.0,12.0,,,,,,1.0,10.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,7,6,12,1,1,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.5727272727272728,6.3,0.9,6.3,0,0,0.0,3.75,98.125,1,0,0,0
36,2025-12-07 08:00:00,,6.0,14.0,,,,,,1.0,12.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,8,6,12,1,1,10.9,83.0,4.2,2,Parcialmente nublado,2025-12-07 11:00:00,0.0,61,0,0.3230769230769231,4.2,0.6,4.2,0,1,0.0,4.25,92.875,1,0,0,0
36,2025-12-07 09:00:00,,7.0,17.0,,,,,,2.0,15.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,9,6,12,1,1,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.39375,6.3,0.7875,6.3,0,0,0.0,5.25,97.375,1,0,0,0
36,2025-12-07 10:00:00,,8.0,21.0,,,,,,3.0,16.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,10,6,12,1,0,10.9,83.0,4.2,2,Parcialmente nublado,2025-12-07 11:00:00,0.0,61,0,0.2470588235294117,4.2,0.4666666666666667,4.2,0,1,0.0,5.75,92.125,1,0,0,0
36,2025-12-07 11:00:00,,7.0,18.0,,,,,,3.0,13.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,11,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.45,6.3,0.7875,6.3,0,0,0.0,4.800000000000001,97.6,1,0,0,0
36,2025-12-07 12:00:00,,8.0,23.0,,,,,,4.0,16.0,,Moratalaz,Tráfico,Moratalaz,40.4,-3.65,12,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.3705882352941176,6.3,0.7,6.3,0,0,0.0,5.8,97.1,1,0,0,0
38,2025-12-06 00:00:00,,2.0,9.0,,0.5,0.2,0.1,,0.0,9.0,2.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,0,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.9,9.0,3.0,3.0,0,0,0.0,3.05,98.475,1,0,0,0
38,2025-12-06 01:00:00,,7.0,7.0,,0.4,0.2,0.1,,0.0,7.0,6.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,1,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,1.125,9.0,1.125,1.2857142857142858,0,0,0.0,4.3500000000000005,97.825,1,0,0,0
38,2025-12-06 02:00:00,,5.0,5.0,,0.4,0.1,0.0,,0.0,5.0,5.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,2,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,1.5,9.0,1.5,1.5,0,0,0.0,3.25,98.375,1,0,0,0
38,2025-12-06 03:00:00,,4.0,6.0,,0.3,0.1,0.0,,0.0,6.0,3.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,3,5,12,1,0,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,1.5571428571428572,10.9,2.18,2.725,0,0,0.0,2.9,98.55,1,0,0,0
38,2025-12-06 04:00:00,,4.0,6.0,,0.2,0.1,0.0,,0.0,6.0,3.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,4,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,1.2857142857142858,9.0,1.8,2.25,0,0,0.0,2.9,98.55,1,0,0,0
38,2025-12-06 05:00:00,,5.0,6.0,,0.3,0.1,0.0,,0.0,6.0,4.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,5,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,1.3285714285714287,9.3,1.55,1.86,0,0,0.0,3.3,98.35,1,0,0,0
38,2025-12-06 06:00:00,,2.0,6.0,,0.2,0.1,0.0,,0.0,6.0,2.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,6,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,1.3285714285714287,9.3,3.1,3.1,0,0,0.0,2.3,98.85,1,0,0,0
38,2025-12-06 07:00:00,,1.0,8.0,,0.2,0.1,0.0,,0.0,8.0,1.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,7,5,12,1,1,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,1.2111111111111112,10.9,5.45,5.45,0,0,0.0,2.4000000000000004,98.8,1,0,0,0
38,2025-12-06 08:00:00,,2.0,12.0,,0.2,0.1,0.0,,1.0,10.0,1.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,8,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.8181818181818182,9.0,3.0,4.5,0,0,0.0,3.15,98.425,1,0,0,0
38,2025-12-06 09:00:00,,2.0,15.0,,0.3,0.1,0.0,,2.0,11.0,1.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,9,5,12,1,1,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,0.9083333333333332,10.9,3.6333333333333337,5.45,0,0,0.0,3.45,98.275,1,0,0,0
38,2025-12-06 10:00:00,,3.0,10.0,,0.4,0.1,0.0,,0.0,10.0,1.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,10,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.8181818181818182,9.0,2.25,4.5,0,0,0.0,3.3000000000000003,98.35,1,0,0,0
38,2025-12-06 11:00:00,,6.0,13.0,,0.5,0.1,0.0,,1.0,11.0,3.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,11,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,0.775,9.3,1.3285714285714287,2.325,0,0,0.0,4.6000000000000005,97.7,1,0,0,0
38,2025-12-06 12:00:00,,6.0,14.0,,0.5,0.1,0.0,,1.0,12.0,3.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,12,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.6923076923076923,9.0,1.2857142857142858,2.25,0,0,0.0,4.8500000000000005,97.575,1,0,0,0
38,2025-12-06 13:00:00,,7.0,16.0,,0.7,0.2,0.0,,2.0,13.0,3.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,13,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,0.6642857142857144,9.3,1.1625,2.325,0,0,0.0,5.35,97.325,1,0,0,0
38,2025-12-06 14:00:00,,7.0,13.0,,1.0,0.2,0.2,,1.0,11.0,4.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,14,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,0.775,9.3,1.1625,1.86,0,0,0.0,5.0,97.5,1,0,0,0
38,2025-12-06 15:00:00,,6.0,11.0,,0.4,0.1,0.0,,0.0,10.0,4.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,15,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.8181818181818182,9.0,1.2857142857142858,1.8,0,0,0.0,4.5,97.75,1,0,0,0
38,2025-12-06 16:00:00,,4.0,14.0,,0.4,0.2,0.0,,1.0,12.0,2.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,16,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.6923076923076923,9.0,1.8,3.0,0,0,0.0,4.25,97.875,1,0,0,0
38,2025-12-06 17:00:00,,5.0,18.0,,0.4,0.1,0.0,,1.0,16.0,2.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,17,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,0.5470588235294118,9.3,1.55,3.1,0,0,0.0,5.45,97.275,1,0,0,0
38,2025-12-06 18:00:00,,6.0,15.0,,0.6,0.2,0.1,,1.0,14.0,3.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,18,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.6,9.0,1.2857142857142858,2.25,0,0,0.0,5.3500000000000005,97.325,1,0,0,0
38,2025-12-06 19:00:00,,9.0,22.0,,0.7,0.2,0.1,,2.0,19.0,6.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,19,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.45,9.0,0.9,1.2857142857142858,0,0,0.0,7.85,96.075,1,0,0,0
38,2025-12-07 00:00:00,,3.0,7.0,,0.4,0.1,0.0,,0.0,7.0,1.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,0,6,12,1,0,10.9,83.0,4.2,2,Parcialmente nublado,2025-12-07 11:00:00,0.0,61,0,0.525,4.2,1.05,2.1,0,1,0.0,2.5500000000000007,93.725,1,0,0,0
38,2025-12-07 01:00:00,,6.0,7.0,,0.4,0.1,0.0,,0.0,7.0,4.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,1,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.675,5.4,0.7714285714285715,1.08,0,0,0.0,3.75,98.125,1,0,0,0
38,2025-12-07 02:00:00,,3.0,5.0,,0.3,0.1,0.0,,0.0,5.0,2.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,2,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.9,5.4,1.35,1.8,0,0,0.0,2.25,98.875,1,0,0,0
38,2025-12-07 03:00:00,,4.0,4.0,,0.2,0.1,0.0,,0.0,4.0,2.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,3,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,1.08,5.4,1.08,1.8,0,0,0.0,2.2,98.9,1,0,0,0
38,2025-12-07 04:00:00,,8.0,5.0,,0.2,0.1,0.0,,0.0,5.0,5.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,4,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.9,5.4,0.6000000000000001,0.9,0,0,0.0,3.85,98.075,1,0,0,0
38,2025-12-07 05:00:00,,9.0,7.0,,0.3,0.1,0.0,,0.0,7.0,5.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,5,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.7875,6.3,0.63,1.05,0,0,0.0,4.550000000000001,97.725,1,0,0,0
38,2025-12-07 06:00:00,,9.0,8.0,,0.3,0.1,0.0,,0.0,7.0,6.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,6,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.7875,6.3,0.63,0.9,0,0,0.0,4.75,97.625,1,0,0,0
38,2025-12-07 07:00:00,,7.0,10.0,,0.3,0.1,0.0,,0.0,10.0,4.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,7,6,12,1,1,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.5727272727272728,6.3,0.7875,1.26,0,0,0.0,4.7,97.65,1,0,0,0
38,2025-12-07 08:00:00,,9.0,17.0,,0.6,0.1,0.0,,3.0,13.0,6.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,8,6,12,1,1,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.45,6.3,0.63,0.9,0,0,0.0,6.4,96.8,1,0,0,0
38,2025-12-07 09:00:00,,8.0,16.0,,0.6,0.1,0.0,,1.0,14.0,5.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,9,6,12,1,1,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.36,5.4,0.6000000000000001,0.9,0,0,0.0,6.15,96.925,1,0,0,0
38,2025-12-07 10:00:00,,8.0,19.0,,1.0,0.2,0.1,,2.0,15.0,5.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,10,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.3375,5.4,0.6000000000000001,0.9,0,0,0.0,6.449999999999999,96.775,1,0,0,0
38,2025-12-07 11:00:00,,9.0,18.0,,1.2,0.3,0.2,,3.0,13.0,5.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,11,6,12,1,0,11.8,78.0,5.4,2,Parcialmente nublado,2025-12-07 12:00:00,0.0,70,0,0.3857142857142857,5.4,0.54,0.9,0,0,0.0,6.2,96.9,1,0,0,0
38,2025-12-07 12:00:00,,6.0,16.0,,0.7,0.2,0.1,,2.0,12.0,3.0,Cuatro Caminos,Tráfico,Tetúan,40.44,-3.7,12,6,12,1,0,13.1,72.0,6.3,2,Parcialmente nublado,2025-12-07 13:00:00,0.0,71,0,0.4846153846153846,6.3,0.9,1.575,0,0,0.0,4.9,97.55,1,0,0,0
39,2025-12-06 00:00:00,,,6.0,45.0,,,,,0.0,5.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,0,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,1.5,0.1956521739130435,9.0,9.0,0,0,5.13,12.5,93.75,1,0,0,0
39,2025-12-06 01:00:00,,,5.0,46.0,,,,,0.0,5.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,1,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,1.55,0.1978723404255319,9.3,9.3,0,0,5.52,12.75,93.625,1,0,0,0
39,2025-12-06 02:00:00,,,3.0,45.0,,,,,0.0,3.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,2,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,2.25,0.1956521739130435,9.0,9.0,0,0,5.13,12.0,94.0,1,0,0,0
39,2025-12-06 03:00:00,,,4.0,45.0,,,,,1.0,3.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,3,5,12,1,0,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,2.725,0.2369565217391304,10.9,10.9,0,0,5.805,12.05,93.975,1,0,0,0
39,2025-12-06 04:00:00,,,7.0,41.0,,,,,1.0,5.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,4,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,1.55,0.2214285714285714,9.3,9.3,0,0,4.92,11.55,94.225,1,0,0,0
39,2025-12-06 05:00:00,,,5.0,46.0,,,,,1.0,4.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,5,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,1.86,0.1978723404255319,9.3,9.3,0,0,5.52,12.55,93.725,1,0,0,0
39,2025-12-06 06:00:00,,,3.0,51.0,,,,,0.0,2.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,6,5,12,1,0,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,3.6333333333333337,0.2096153846153846,10.9,10.9,0,0,6.579,13.25,93.375,1,0,0,0
39,2025-12-06 07:00:00,,,5.0,51.0,,,,,0.0,4.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,7,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,1.8,0.173076923076923,9.0,9.0,0,0,5.814,13.75,93.125,1,0,0,0
39,2025-12-06 08:00:00,,,22.0,49.0,,,,,8.0,10.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,8,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.8181818181818182,0.18,9.0,9.0,0,0,5.586,15.15,92.425,1,0,0,0
39,2025-12-06 09:00:00,,,20.0,51.0,,,,,6.0,11.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,9,5,12,1,1,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,0.775,0.1788461538461538,9.3,9.3,0,0,6.12,15.8,92.1,1,0,0,0
39,2025-12-06 10:00:00,,,17.0,52.0,,,,,4.0,11.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,10,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.75,0.1698113207547169,9.0,9.0,0,0,5.928000000000001,15.95,92.025,1,0,0,0
39,2025-12-06 11:00:00,,,28.0,51.0,,,,,9.0,14.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,11,5,12,1,0,12.0,87.0,9.3,2,Parcialmente nublado,2025-12-06 19:00:00,0.0,65,0,0.62,0.1788461538461538,9.3,9.3,0,0,6.12,16.7,91.65,1,0,0,0
39,2025-12-06 12:00:00,,,26.0,51.0,,,,,7.0,14.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,12,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.6,0.173076923076923,9.0,9.0,0,0,5.814,16.6,91.7,1,0,0,0
39,2025-12-06 13:00:00,,,23.0,53.0,,,,,4.0,16.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,13,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.5294117647058824,0.1666666666666666,9.0,9.0,0,0,6.042000000000001,17.45,91.275,1,0,0,0
39,2025-12-06 14:00:00,,,14.0,58.0,,,,,2.0,10.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,14,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.8181818181818182,0.1525423728813559,9.0,9.0,0,0,6.612,17.1,91.45,1,0,0,0
39,2025-12-06 15:00:00,,,13.0,58.0,,,,,2.0,10.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,15,5,12,1,0,12.9,81.0,10.9,3,Cielo cubierto,2025-12-06 18:00:00,0.0,84,0,0.990909090909091,0.1847457627118644,10.9,10.9,0,0,7.482,17.1,91.45,1,0,0,0
39,2025-12-06 16:00:00,,,17.0,55.0,,,,,4.0,11.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,16,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.75,0.1607142857142857,9.0,9.0,0,0,6.27,16.7,91.65,1,0,0,0
39,2025-12-06 17:00:00,,,38.0,45.0,,,,,12.0,21.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,17,5,12,1,0,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.4090909090909091,0.1956521739130435,9.0,9.0,0,0,5.13,17.1,91.45,1,0,0,0
39,2025-12-06 18:00:00,,,25.0,49.0,,,,,7.0,15.0,,Barrio del Pilar,Tráfico,Fuencarral-El Pardo,40.48,-3.71,18,5,12,1,1,11.4,90.0,9.0,2,Parcialmente nublado,2025-12-06 20:00:00,0.0,56,0,0.5625,0.18,9.0,9.0,0,0,5.586,16.35,91.825,1,0,0,0
